house,id,bucket,pooled_std,max_local_std,off_value,on_value,value_changed,crosses_110,w,h,error
numisbids,339572,pooled_fires,0.0,0.0,255.0,255.0,False,False,1075,437,
numisbids,339482,pooled_fires,0.0,0.0,255.0,255.0,False,False,938,436,
numisbids,339613,pooled_fires,0.0,0.0,255.0,255.0,False,False,1398,674,
numisbids,340706,pooled_fires,0.0,0.0,255.0,255.0,False,False,941,473,
numisbids,341323,pooled_fires,0.0,0.0,255.0,255.0,False,False,849,432,
numisbids,341204,pooled_fires,0.0,0.0,255.0,255.0,False,False,898,444,
numisbids,341106,pooled_fires,0.0,0.0,255.0,255.0,False,False,799,390,
numisbids,340898,pooled_fires,0.0,0.0,255.0,255.0,False,False,531,258,
numisbids,339703,pooled_fires,0.0,0.0,255.0,255.0,False,False,984,430,
numisbids,339487,pooled_fires,0.0,0.0,255.0,255.0,False,False,844,401,
numisbids,341255,pooled_fires,0.0,0.0,255.0,255.0,False,False,804,423,
numisbids,341058,pooled_fires,0.0,0.0,255.0,255.0,False,False,1500,755,
numisbids,341229,pooled_fires,0.0,0.0,255.0,255.0,False,False,942,453,
numisbids,340514,pooled_fires,0.0,0.0,255.0,255.0,False,False,1278,625,
numisbids,339647,pooled_fires,0.0,0.0,255.0,255.0,False,False,1103,506,
numisbids,339497,pooled_fires,0.0,0.0,255.0,255.0,False,False,1411,656,
numisbids,339477,pooled_fires,0.0,0.0,255.0,255.0,False,False,975,460,
numisbids,340715,pooled_fires,0.0,0.0,255.0,255.0,False,False,472,223,
numisbids,341404,pooled_fires,0.0,0.0,255.0,255.0,False,False,1084,537,
numisbids,341238,pooled_fires,0.0,0.0,255.0,255.0,False,False,900,456,
numisbids,339881,pooled_fires,0.0,0.0,255.0,255.0,False,False,943,463,
numisbids,340313,pooled_fires,0.0,0.0,255.0,255.0,False,False,993,496,
numisbids,340685,pooled_fires,0.0,0.0,255.0,255.0,False,False,1254,632,
numisbids,340163,pooled_fires,0.0,0.0,255.0,255.0,False,False,778,421,
numisbids,340277,pooled_fires,0.0,0.0,255.0,255.0,False,False,1038,518,
numisbids,341112,pooled_fires,0.0,0.0,255.0,255.0,False,False,945,465,
numisbids,340983,pooled_fires,0.0,0.0,255.0,255.0,False,False,1457,739,
numisbids,340757,pooled_fires,0.0,0.0,255.0,255.0,False,False,565,277,
numisbids,341043,pooled_fires,0.0,0.0,255.0,255.0,False,False,1500,744,
numisbids,340262,pooled_fires,0.0,0.0,255.0,255.0,False,False,1039,516,
numisbids,339725,pooled_fires,0.0,0.0,255.0,255.0,False,False,1100,528,
numisbids,339707,pooled_fires,0.0,0.0,255.0,255.0,False,False,643,298,
numisbids,339998,pooled_fires,0.0,0.0,255.0,255.0,False,False,474,225,
numisbids,339662,pooled_fires,0.0,0.0,255.0,255.0,False,False,971,436,
numisbids,341464,pooled_fires,0.0,0.0,255.0,255.0,False,False,899,445,
numisbids,340145,pooled_fires,0.0,0.0,255.0,255.0,False,False,1339,674,
numisbids,339664,pooled_fires,0.0,0.0,255.0,255.0,False,False,1014,453,
numisbids,339686,pooled_fires,0.0,0.0,255.0,255.0,False,False,984,444,
numisbids,339788,pooled_fires,0.0,0.0,255.0,255.0,False,False,1476,769,
numisbids,341124,pooled_fires,0.0,0.0,255.0,255.0,False,False,946,451,
numisbids,339764,pooled_fires,0.0,0.0,255.0,255.0,False,False,1288,610,
numisbids,339568,pooled_fires,0.0,0.0,255.0,255.0,False,False,1034,446,
numisbids,341085,pooled_fires,0.0,0.0,255.0,255.0,False,False,1500,529,
numisbids,340868,pooled_fires,0.0,0.0,255.0,255.0,False,False,1363,673,
numisbids,340571,pooled_fires,0.0,0.0,255.0,255.0,False,False,989,505,
numisbids,340565,pooled_fires,0.0,0.0,255.0,255.0,False,False,1085,535,
numisbids,339932,pooled_fires,0.0,0.0,255.0,255.0,False,False,1163,575,
numisbids,339457,pooled_fires,0.0,0.0,255.0,255.0,False,False,1018,494,
numisbids,339617,pooled_fires,0.0,0.0,255.0,255.0,False,False,912,426,
numisbids,339476,pooled_fires,0.0,0.0,255.0,255.0,False,False,917,432,
numisbids,340538,pooled_fires,0.0,0.0,255.0,255.0,False,False,993,497,
numisbids,339500,pooled_fires,0.0,0.0,255.0,255.0,False,False,1486,707,
numisbids,339698,pooled_fires,0.0,0.0,255.0,255.0,False,False,1346,628,
numisbids,341252,pooled_fires,0.0,0.0,255.0,255.0,False,False,707,338,
numisbids,341169,pooled_fires,0.0,0.0,255.0,255.0,False,False,898,450,
numisbids,339695,pooled_fires,0.0,0.0,255.0,255.0,False,False,1088,432,
numisbids,340268,pooled_fires,0.0,0.0,255.0,255.0,False,False,993,499,
numisbids,340691,pooled_fires,0.0,0.0,255.0,255.0,False,False,947,473,
numisbids,339697,pooled_fires,0.0,0.0,255.0,255.0,False,False,988,423,
numisbids,339857,pooled_fires,0.0,0.0,255.0,255.0,False,False,940,438,
numisbids,339692,pooled_fires,0.0,0.0,255.0,255.0,False,False,1304,597,
numisbids,339527,pooled_fires,0.0,0.0,255.0,255.0,False,False,1479,670,
numisbids,341347,pooled_fires,0.0,0.0,255.0,255.0,False,False,1178,582,
numisbids,339604,pooled_fires,0.0,0.0,255.0,255.0,False,False,1500,684,
numisbids,340850,pooled_fires,0.0,0.0,255.0,255.0,False,False,644,311,
numisbids,340370,pooled_fires,0.0,0.0,255.0,255.0,False,False,1182,582,
numisbids,339929,pooled_fires,0.0,0.0,255.0,255.0,False,False,1153,563,
numisbids,340495,pooled_fires,0.0,0.0,255.0,255.0,False,False,708,351,
numisbids,341244,pooled_fires,0.0,0.0,255.0,255.0,False,False,897,430,
numisbids,340454,pooled_fires,0.0,0.0,255.0,255.0,False,False,703,342,
numisbids,339517,pooled_fires,0.0,0.0,255.0,255.0,False,False,903,433,
numisbids,340631,pooled_fires,0.0,0.0,255.0,255.0,False,False,901,451,
numisbids,339727,pooled_fires,0.0,0.0,255.0,255.0,False,False,1047,462,
obolos,637870,pooled_fires,0.0,0.0,255.0,255.0,False,False,1502,704,
obolos,647527,pooled_fires,0.0,0.0,255.0,255.0,False,False,1612,695,
obolos,601734,pooled_fires,0.0,0.0,255.0,255.0,False,False,1281,652,
obolos,644402,pooled_fires,0.0,0.0,255.0,255.0,False,False,1741,845,
obolos,593666,pooled_fires,0.0,0.0,255.0,255.0,False,False,1364,650,
obolos,581010,pooled_fires,0.0,0.0,255.0,255.0,False,False,1278,702,
obolos,601581,pooled_fires,0.0,0.0,255.0,255.0,False,False,1398,647,
obolos,589383,pooled_fires,0.0,0.0,255.0,255.0,False,False,1433,699,
obolos,582955,pooled_fires,0.0,0.0,255.0,255.0,False,False,1435,700,
obolos,601309,pooled_fires,0.0,0.0,255.0,255.0,False,False,1258,648,
obolos,602837,pooled_fires,0.0,0.0,255.0,255.0,False,False,1377,651,
obolos,635612,pooled_fires,0.0,0.0,255.0,255.0,False,False,1513,705,
obolos,595496,pooled_fires,0.0,0.0,255.0,255.0,False,False,1427,646,
obolos,578949,pooled_fires,0.0,0.0,255.0,255.0,False,False,1301,648,
obolos,642567,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
obolos,634744,pooled_fires,0.0,0.0,255.0,255.0,False,False,1404,703,
obolos,589986,pooled_fires,0.0,0.0,255.0,255.0,False,False,1332,703,
obolos,578715,pooled_fires,0.0,0.0,255.0,255.0,False,False,1289,651,
obolos,593150,pooled_fires,0.0,0.0,255.0,255.0,False,False,1342,653,
obolos,291260,pooled_fires,0.0,0.0,255.0,255.0,False,False,1417,697,
obolos,361536,pooled_fires,0.0,0.0,255.0,255.0,False,False,1404,697,
obolos,588533,pooled_fires,0.0,0.0,255.0,255.0,False,False,1450,703,
obolos,592828,pooled_fires,0.0,0.0,255.0,255.0,False,False,1311,646,
obolos,600571,pooled_fires,0.0,0.0,255.0,255.0,False,False,1448,647,
obolos,634459,pooled_fires,0.0,0.0,255.0,255.0,False,False,1355,695,
obolos,648234,pooled_fires,0.0,0.0,255.0,255.0,False,False,1416,703,
obolos,604298,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,629,
obolos,708048,pooled_fires,0.0,0.0,255.0,255.0,False,False,1442,695,
obolos,602087,pooled_fires,0.0,0.0,255.0,255.0,False,False,1396,655,
obolos,632841,pooled_fires,0.0,0.0,255.0,255.0,False,False,1325,647,
obolos,651891,pooled_fires,0.0,0.0,255.0,255.0,False,False,1352,706,
obolos,589874,pooled_fires,0.0,0.0,255.0,255.0,False,False,1478,701,
obolos,640492,pooled_fires,0.0,0.0,255.0,255.0,False,False,1163,568,
obolos,601239,pooled_fires,0.0,0.0,255.0,255.0,False,False,1379,648,
obolos,291241,pooled_fires,0.0,0.0,255.0,255.0,False,False,1437,696,
obolos,643731,pooled_fires,0.0,0.0,255.0,255.0,False,False,1908,978,
obolos,639698,pooled_fires,0.0,0.0,255.0,255.0,False,False,2252,1111,
obolos,586514,pooled_fires,0.0,0.0,255.0,255.0,False,False,1412,694,
obolos,640631,pooled_fires,0.0,0.0,255.0,255.0,False,False,1208,579,
obolos,601756,pooled_fires,0.0,0.0,255.0,255.0,False,False,1347,647,
obolos,642380,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,582,
obolos,595779,pooled_fires,0.0,0.0,255.0,255.0,False,False,1361,645,
obolos,580272,pooled_fires,0.0,0.0,255.0,255.0,False,False,1529,698,
obolos,344927,pooled_fires,0.0,0.0,255.0,255.0,False,False,1345,701,
obolos,589287,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,697,
obolos,291242,pooled_fires,0.0,0.0,255.0,255.0,False,False,1421,700,
obolos,644627,pooled_fires,0.0,0.0,255.0,255.0,False,False,1698,849,
obolos,590312,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,722,
obolos,641222,pooled_fires,0.0,0.0,255.0,255.0,False,False,1707,822,
obolos,344558,pooled_fires,0.0,0.0,255.0,255.0,False,False,1494,697,
obolos,638746,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,546,
obolos,585764,pooled_fires,0.0,0.0,255.0,255.0,False,False,1533,698,
obolos,633493,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,540,
obolos,584389,pooled_fires,0.0,0.0,255.0,255.0,False,False,1282,702,
obolos,631202,pooled_fires,0.0,0.0,255.0,255.0,False,False,1513,699,
obolos,600003,pooled_fires,0.0,0.0,255.0,255.0,False,False,1370,641,
obolos,582625,pooled_fires,0.0,0.0,255.0,255.0,False,False,946,473,
obolos,632118,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,571,
obolos,595018,pooled_fires,0.0,0.0,255.0,255.0,False,False,1328,651,
obolos,603676,pooled_fires,0.0,0.0,255.0,255.0,False,False,1338,687,
obolos,640599,pooled_fires,0.0,0.0,255.0,255.0,False,False,1526,699,
obolos,586328,pooled_fires,0.0,0.0,255.0,255.0,False,False,1387,698,
obolos,645052,pooled_fires,0.0,0.0,255.0,255.0,False,False,1558,796,
obolos,639793,pooled_fires,0.0,0.0,255.0,255.0,False,False,869,418,
obolos,634991,pooled_fires,0.0,0.0,255.0,255.0,False,False,1420,702,
obolos,580132,pooled_fires,0.0,0.0,255.0,255.0,False,False,1468,700,
obolos,585151,pooled_fires,0.0,0.0,255.0,255.0,False,False,1352,701,
obolos,600868,pooled_fires,0.0,0.0,255.0,255.0,False,False,1171,645,
obolos,310788,pooled_fires,0.0,0.0,255.0,255.0,False,False,1424,700,
obolos,583217,pooled_fires,0.0,0.0,255.0,255.0,False,False,1475,700,
obolos,603594,pooled_fires,0.0,0.0,255.0,255.0,False,False,1358,703,
obolos,589096,pooled_fires,0.0,0.0,255.0,255.0,False,False,1406,699,
obolos,589538,pooled_fires,0.0,0.0,255.0,255.0,False,False,1484,708,
obolos,601361,pooled_fires,0.0,0.0,255.0,255.0,False,False,1327,654,
obolos,591885,pooled_fires,0.0,0.0,255.0,255.0,False,False,1432,706,
obolos,707598,pooled_fires,0.0,0.0,255.0,255.0,False,False,1398,703,
obolos,642449,pooled_fires,0.0,0.0,255.0,255.0,False,False,1198,652,
obolos,591422,pooled_fires,0.0,0.0,255.0,255.0,False,False,1568,696,
obolos,583985,pooled_fires,0.0,0.0,255.0,255.0,False,False,1347,692,
obolos,603486,pooled_fires,0.0,0.0,255.0,255.0,False,False,1371,698,
obolos,361772,pooled_fires,0.0,0.0,255.0,255.0,False,False,1594,701,
obolos,600296,pooled_fires,0.0,0.0,255.0,255.0,False,False,1473,653,
obolos,639988,pooled_fires,0.0,0.0,255.0,255.0,False,False,2063,1032,
obolos,291703,pooled_fires,0.0,0.0,255.0,255.0,False,False,937,481,
obolos,591981,pooled_fires,0.0,0.0,255.0,255.0,False,False,3032,2095,
obolos,652103,pooled_fires,0.0,0.0,255.0,255.0,False,False,1465,704,
obolos,590350,pooled_fires,0.0,0.0,255.0,255.0,False,False,2180,378,
obolos,361966,pooled_fires,0.0,0.0,255.0,255.0,False,False,1508,699,
obolos,647361,pooled_fires,0.0,0.0,255.0,255.0,False,False,1513,703,
obolos,344424,pooled_fires,0.0,0.0,255.0,255.0,False,False,1430,700,
obolos,652021,pooled_fires,0.0,0.0,255.0,255.0,False,False,1435,695,
obolos,642945,pooled_fires,0.0,0.0,255.0,255.0,False,False,1055,493,
obolos,645979,pooled_fires,0.0,0.0,255.0,255.0,False,False,1432,699,
obolos,632452,pooled_fires,0.0,0.0,255.0,255.0,False,False,1395,695,
obolos,637791,pooled_fires,0.0,0.0,255.0,255.0,False,False,1434,698,
obolos,590338,pooled_fires,0.0,0.0,255.0,255.0,False,False,1451,696,
obolos,588054,pooled_fires,0.0,0.0,255.0,255.0,False,False,995,484,
obolos,591342,pooled_fires,0.0,0.0,255.0,255.0,False,False,1335,698,
obolos,640908,pooled_fires,0.0,0.0,255.0,255.0,False,False,3200,1547,
obolos,344559,pooled_fires,0.0,0.0,255.0,255.0,False,False,985,510,
obolos,631117,pooled_fires,0.0,0.0,255.0,255.0,False,False,1452,697,
obolos,630897,pooled_fires,0.0,0.0,255.0,255.0,False,False,1537,704,
obolos,643441,pooled_fires,0.0,0.0,255.0,255.0,False,False,1388,690,
obolos,590771,pooled_fires,0.0,0.0,255.0,255.0,False,False,1389,695,
obolos,599724,pooled_fires,0.0,0.0,255.0,255.0,False,False,1330,646,
obolos,640794,pooled_fires,0.0,0.0,255.0,255.0,False,False,828,409,
obolos,708509,pooled_fires,0.0,0.0,255.0,255.0,False,False,1414,707,
obolos,344234,pooled_fires,0.0,0.0,255.0,255.0,False,False,913,483,
obolos,360947,pooled_fires,0.0,0.0,255.0,255.0,False,False,1415,702,
obolos,641988,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,470,
obolos,642054,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
obolos,602801,pooled_fires,0.0,0.0,255.0,255.0,False,False,1314,652,
obolos,602806,pooled_fires,0.0,0.0,255.0,255.0,False,False,1411,650,
obolos,648280,pooled_fires,0.0,0.0,255.0,255.0,False,False,1378,694,
obolos,600827,pooled_fires,0.0,0.0,255.0,255.0,False,False,1199,600,
obolos,642964,pooled_fires,0.0,0.0,255.0,255.0,False,False,3019,1528,
obolos,641175,pooled_fires,0.0,0.0,255.0,255.0,False,False,1019,601,
obolos,645091,pooled_fires,0.0,0.0,255.0,255.0,False,False,1404,694,
obolos,599923,pooled_fires,0.0,0.0,255.0,255.0,False,False,1309,655,
obolos,647203,pooled_fires,0.0,0.0,255.0,255.0,False,False,1305,700,
obolos,633489,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,562,
obolos,360941,pooled_fires,0.0,0.0,255.0,255.0,False,False,1442,696,
obolos,631656,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,591,
obolos,636981,pooled_fires,0.0,0.0,255.0,255.0,False,False,1425,703,
obolos,633551,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,562,
obolos,600788,pooled_fires,0.0,0.0,255.0,255.0,False,False,1351,644,
obolos,600731,pooled_fires,0.0,0.0,255.0,255.0,False,False,1392,646,
obolos,633557,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,568,
obolos,579588,pooled_fires,0.0,0.0,255.0,255.0,False,False,984,506,
obolos,581571,pooled_fires,0.0,0.0,255.0,255.0,False,False,1274,673,
obolos,591145,pooled_fires,0.0,0.0,255.0,255.0,False,False,1249,527,
obolos,344639,pooled_fires,0.0,0.0,255.0,255.0,False,False,792,393,
obolos,580062,pooled_fires,0.0,0.0,255.0,255.0,False,False,1412,703,
obolos,579965,pooled_fires,0.0,0.0,255.0,255.0,False,False,1400,693,
obolos,651997,pooled_fires,0.0,0.0,255.0,255.0,False,False,1417,690,
obolos,592984,pooled_fires,0.0,0.0,255.0,255.0,False,False,1323,648,
obolos,594099,pooled_fires,0.0,0.0,255.0,255.0,False,False,1412,650,
obolos,639241,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,575,
obolos,597898,pooled_fires,0.0,0.0,255.0,255.0,False,False,1242,651,
obolos,589952,pooled_fires,0.0,0.0,255.0,255.0,False,False,1462,703,
obolos,317235,pooled_fires,0.0,0.0,255.0,255.0,False,False,1393,699,
obolos,578739,pooled_fires,0.0,0.0,255.0,255.0,False,False,1205,650,
obolos,592880,pooled_fires,0.0,0.0,255.0,255.0,False,False,1256,644,
obolos,633261,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,551,
obolos,598392,pooled_fires,0.0,0.0,255.0,255.0,False,False,1267,646,
obolos,707287,pooled_fires,0.0,0.0,255.0,255.0,False,False,1335,700,
obolos,584513,pooled_fires,0.0,0.0,255.0,255.0,False,False,1311,647,
obolos,652121,pooled_fires,0.0,0.0,255.0,255.0,False,False,1434,703,
obolos,290765,pooled_fires,0.0,0.0,255.0,255.0,False,False,1953,694,
obolos,344902,pooled_fires,0.0,0.0,255.0,255.0,False,False,1423,696,
obolos,290980,pooled_fires,0.0,0.0,255.0,255.0,False,False,1369,697,
obolos,588296,pooled_fires,0.0,0.0,255.0,255.0,False,False,1255,702,
obolos,581384,pooled_fires,0.0,0.0,255.0,255.0,False,False,1317,696,
obolos,594037,pooled_fires,0.0,0.0,255.0,255.0,False,False,1411,644,
obolos,708396,pooled_fires,0.0,0.0,255.0,255.0,False,False,1468,698,
obolos,634462,pooled_fires,0.0,0.0,255.0,255.0,False,False,1389,703,
obolos,589584,pooled_fires,0.0,0.0,255.0,255.0,False,False,1429,702,
obolos,603618,pooled_fires,0.0,0.0,255.0,255.0,False,False,1389,704,
obolos,593806,pooled_fires,0.0,0.0,255.0,255.0,False,False,1381,651,
obolos,344870,pooled_fires,0.0,0.0,255.0,255.0,False,False,1445,702,
obolos,642153,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,580,
obolos,586347,pooled_fires,0.0,0.0,255.0,255.0,False,False,1403,699,
obolos,644198,pooled_fires,0.0,0.0,255.0,255.0,False,False,1633,852,
obolos,604389,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,584,
obolos,632844,pooled_fires,0.0,0.0,255.0,255.0,False,False,1430,698,
obolos,583653,m1_fires,15.819,1.537,225.281,221.0,True,False,3200,3084,
obolos,708172,pooled_fires,0.0,0.0,255.0,255.0,False,False,1295,698,
obolos,591166,pooled_fires,0.0,0.0,255.0,255.0,False,False,1450,702,
obolos,641989,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,629,
obolos,595526,pooled_fires,0.0,0.0,255.0,255.0,False,False,1401,651,
obolos,290939,pooled_fires,0.0,0.0,255.0,255.0,False,False,1336,702,
obolos,643627,pooled_fires,0.0,0.0,255.0,255.0,False,False,1891,1009,
obolos,361870,pooled_fires,0.0,0.0,255.0,255.0,False,False,1471,697,
obolos,587150,pooled_fires,0.0,0.0,255.0,255.0,False,False,1442,701,
obolos,311248,pooled_fires,0.0,0.0,255.0,255.0,False,False,1467,700,
obolos,707641,pooled_fires,0.0,0.0,255.0,255.0,False,False,973,550,
obolos,601440,pooled_fires,0.0,0.0,255.0,255.0,False,False,1344,646,
obolos,640168,pooled_fires,0.0,0.0,255.0,255.0,False,False,2437,1154,
obolos,582948,pooled_fires,0.0,0.0,255.0,255.0,False,False,1443,701,
obolos,578754,pooled_fires,0.0,0.0,255.0,255.0,False,False,1264,650,
obolos,640886,pooled_fires,0.0,0.0,255.0,255.0,False,False,1491,714,
obolos,598792,pooled_fires,0.0,0.0,255.0,255.0,False,False,1344,648,
obolos,311459,pooled_fires,0.0,0.0,255.0,255.0,False,False,1415,698,
obolos,631328,pooled_fires,0.0,0.0,255.0,255.0,False,False,1409,703,
obolos,599064,pooled_fires,0.0,0.0,255.0,255.0,False,False,1346,653,
obolos,579043,pooled_fires,0.0,0.0,255.0,255.0,False,False,1207,646,
obolos,590121,pooled_fires,0.0,0.0,255.0,255.0,False,False,1415,696,
obolos,603006,pooled_fires,0.0,0.0,255.0,255.0,False,False,1232,615,
obolos,586344,pooled_fires,0.0,0.0,255.0,255.0,False,False,1404,652,
obolos,600980,pooled_fires,0.0,0.0,255.0,255.0,False,False,1349,650,
obolos,603004,pooled_fires,0.0,0.0,255.0,255.0,False,False,1175,646,
obolos,588197,pooled_fires,0.0,0.0,255.0,255.0,False,False,1385,700,
obolos,584515,pooled_fires,0.0,0.0,255.0,255.0,False,False,2232,1120,
obolos,589401,pooled_fires,0.0,0.0,255.0,255.0,False,False,2036,1000,
obolos,633422,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,533,
obolos,581917,pooled_fires,11.552,1.196,226.0,226.0,False,False,3200,1615,
obolos,593114,pooled_fires,0.0,0.0,255.0,255.0,False,False,1347,647,
obolos,311246,pooled_fires,0.0,0.0,255.0,255.0,False,False,1440,707,
obolos,632889,pooled_fires,8.553,2.685,196.0,196.0,False,False,645,298,
obolos,646190,pooled_fires,0.0,0.0,255.0,255.0,False,False,1011,697,
spink,292848,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,240,
spink,292908,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,246,
spink,292822,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,249,
spink,292809,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,249,
spink,292846,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,253,
spink,292937,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,261,
spink,292841,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,258,
spink,292859,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,257,
spink,292817,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,239,
spink,292935,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,261,
spink,292922,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,250,
spink,292886,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,247,
spink,292808,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,255,
spink,292940,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,244,
spink,292816,pooled_fires,0.0,0.0,254.0,254.0,False,False,500,256,
